student_code,status,brand_code,code,curriculum_id,semester,campus_code,term_id,term_name
PH10314,HDI,UD_JAVA,UD,209,1,ph,34,Fall 2019
PH10314,HDI,UD_JAVA,UD_JAVA,209,2,ph,38,Spring 2020
PH10314,HDI,UD_JAVA,UD_JAVA,209,3,ph,43,Summer 2020
PH10317,HDI,UD_JAVA,UD,209,1,ph,34,Fall 2019
PH10317,HDI,UD_JAVA,UD_JAVA,209,2,ph,38,Spring 2020
PH10317,HDI,UD_JAVA,UD_JAVA,209,3,ph,43,Summer 2020
PH10320,HDI,UD_JAVA,UD,209,1,ph,34,Fall 2019
PH10320,HDI,UD_JAVA,UD_JAVA,209,2,ph,38,Spring 2020
PH10320,HDI,UD_JAVA,UD_JAVA,209,3,ph,43,Summer 2020
PH10320,TN2,UD_JAVA,UD_JAVA,209,3,ph,44,Fall 2020
PH10320,THO,UD_JAVA,UD_JAVA,209,3,ph,45,Spring 2021
PH10323,HDI,WEB_FRONT,WEB,219,1,ph,34,Fall 2019
